fbref,fpl_id,first_name,second_name,Player,web_name,Age,team_id,team_name,short_name,element_type,position,Seasons_count,now_cost,tsb,MP,Starts,Min,90s,npxG,xAG,finishing,MP_new,90s_new,npxG_new,xAG_new,weighted_npxG,weighted_xAG
dc3e663e,8,Jakub,Kiwior,Jakub Kiwior,Kiwior,23.0,1,Arsenal,ARS,2,DEF,3.0,4.9,0.2,66.0,54.0,4780.0,53.0,0.04,0.04,1.0,,,,,,
5ed97752,232,Iliman,Ndiaye,Iliman Ndiaye,Ndiaye,23.0,8,Everton,EVE,4,FWD,3.0,5.4,0.2,106.0,85.0,7145.0,79.4,0.17,0.09,1.0,3.0,1.6,0.19,0.0,0.17,0.09
27d0a506,495,Pedro,Porro,Pedro Porro,Pedro Porro,23.0,18,Spurs,TOT,2,DEF,2.0,5.5,35.1,50.0,48.0,4220.0,46.9,0.1,0.22,1.02,3.0,3.0,0.11,0.12,0.1,0.22
afed6722,409,Tino,Livramento,Valentino Livramento,Livramento,20.0,15,Newcastle,NEW,2,DEF,3.0,4.5,2.8,56.0,37.0,3544.0,39.4,0.04,0.07,1.0,3.0,2.6,0.0,0.02,0.04,0.07
ac0d576d,141,Jeremy,Sarmiento Morante,Jeremy Sarmiento,Sarmiento,21.0,5,Brighton,BHA,3,MID,3.0,4.9,0.0,54.0,14.0,1595.0,17.7,0.1,0.06,1.0,1.0,0.1,0.0,0.0,0.1,0.06
745ca0a3,66,Romain,Faivre,Romain Faivre,Faivre,25.0,3,Bournemouth,BOU,3,MID,3.0,5.0,0.0,83.0,62.0,5724.0,63.5,0.12,0.1,1.07,,,,,,
b8e740fb,323,Ryan,Gravenberch,Ryan Gravenberch,Gravenberch,21.0,12,Liverpool,LIV,3,MID,3.0,5.0,0.4,81.0,41.0,3912.0,43.5,0.13,0.08,0.93,3.0,3.0,0.0,0.0,0.12,0.07
9a71e978,552,Ki-Jana,Hoever,Ki-Jana Hoever,Hoever,21.0,20,Wolves,WOL,2,DEF,3.0,4.0,0.3,68.0,52.0,4632.0,51.4,0.04,0.07,1.05,,,,,,
cab9634e,45,Ian,Maatsen,Ian Maatsen,Maatsen,21.0,2,Aston Villa,AVL,2,DEF,3.0,4.9,2.8,107.0,89.0,7908.0,87.8,0.05,0.07,1.03,3.0,0.5,0.02,0.34,0.05,0.07
4125cb98,333,Jarell,Quansah,Jarell Quansah,Quansah,20.0,12,Liverpool,LIV,2,DEF,1.0,4.3,2.8,17.0,13.0,1190.0,13.2,0.08,0.01,1.02,1.0,0.5,0.0,0.0,0.08,0.01
,617,Francisco Evanilson,de Lima Barbosa,,Evanilson,,3,Bournemouth,BOU,4,FWD,,6.0,0.3,,,,,,,,,,,,,
48a5a5d6,9,Gabriel,Martinelli Silva,Gabriel Martinelli,Martinelli,22.0,1,Arsenal,ARS,3,MID,3.0,6.9,2.2,100.0,79.0,6668.0,74.1,0.3,0.27,1.05,3.0,1.9,0.04,0.34,0.29,0.28
d8edc4be,599,Will,Dennis,,Dennis,,3,Bournemouth,BOU,1,GKP,,4.0,0.4,,,,,,,,,,,,,
e4238fb1,61,Jaidon,Anthony,Jaidon Anthony,Anthony,23.0,3,Bournemouth,BOU,3,MID,3.0,4.5,0.4,109.0,53.0,5160.0,57.4,0.13,0.09,1.0,,,,,,
132a82f1,189,Wesley,Fofana,Wesley Fofana,W.Fofana,21.0,6,Chelsea,CHE,2,DEF,2.0,4.5,0.6,24.0,21.0,1993.0,22.1,0.05,0.0,1.0,3.0,3.0,0.01,0.11,0.05,0.02
7bf9400b,338,Sepp,van den Berg,Sepp van den Berg,Van den Berg,21.0,4,Brentford,BRE,2,DEF,3.0,4.0,0.8,87.0,82.0,7506.0,83.3,0.04,0.01,1.02,1.0,0.2,0.0,0.0,0.04,0.01
c8387671,319,Harvey,Elliott,,Elliott,,12,Liverpool,LIV,3,MID,,5.3,0.7,,,,,,,,,,,,,
df3cda47,492,Dejan,Kulusevski,Dejan Kulusevski,Kulusevski,23.0,18,Spurs,TOT,3,MID,3.0,6.4,1.8,104.0,73.0,6862.0,76.3,0.14,0.23,1.07,3.0,1.9,0.04,0.16,0.14,0.23
41034650,6,Jurriën,Timber,Jurriën Timber,J.Timber,22.0,1,Arsenal,ARS,2,DEF,3.0,5.5,1.0,66.0,64.0,5650.0,62.8,0.06,0.02,0.96,3.0,2.0,0.01,0.01,0.06,0.02
65c3efa2,139,Odeluga,Offiah,Odeluga Offiah,Offiah,20.0,5,Brighton,BHA,2,DEF,2.0,4.0,0.1,6.0,1.0,153.0,1.7,0.0,0.0,1.0,,,,,,
6afaebf2,99,Bryan,Mbeumo,Bryan Mbeumo,Mbeumo,23.0,4,Brentford,BRE,3,MID,3.0,7.1,7.6,98.0,92.0,7771.0,86.39999999999999,0.3,0.2,0.9,3.0,3.0,0.31,0.3,0.31,0.21
4d77b365,316,Darwin,Núñez Ribeiro,Darwin Núñez,Darwin,24.0,12,Liverpool,LIV,4,FWD,2.0,7.3,2.9,65.0,41.0,3742.0,41.5,0.66,0.27,0.91,2.0,0.4,0.39,0.0,0.66,0.27
5ff4ab71,168,Enzo,Fernández,Enzo Fernández,Enzo,22.0,6,Chelsea,CHE,3,MID,2.0,5.0,1.7,46.0,44.0,3756.0,41.7,0.15,0.14,0.94,3.0,3.0,0.07,0.05,0.15,0.14
8b57ad2c,553,João Victor,Gomes da Silva,João Gomes,J.Gomes,22.0,20,Wolves,WOL,3,MID,2.0,5.0,0.1,45.0,39.0,3302.0,36.7,0.06,0.04,1.02,3.0,2.6,0.03,0.0,0.06,0.04
9b398aea,533,Rayan,Aït-Nouri,Rayan Aït-Nouri,Aït-Nouri,22.0,20,Wolves,WOL,2,DEF,3.0,4.5,2.5,77.0,58.0,5233.0,58.2,0.1,0.09,0.99,3.0,2.3,0.18,0.28,0.11,0.1
1f169636,270,Jacob,Greaves,Jacob Greaves,Greaves,22.0,10,Ipswich,IPS,2,DEF,3.0,4.0,1.2,133.0,129.0,11578.0,128.6,0.02,0.03,1.0,3.0,3.0,0.04,0.0,0.02,0.03
2fba6108,432,Anthony,Elanga,Anthony Elanga,Elanga,21.0,16,Nott'm Forest,NFO,3,MID,3.0,5.4,1.4,73.0,44.0,4073.0,45.2,0.23,0.24,0.96,3.0,2.6,0.1,0.19,0.23,0.24
828657ff,233,Amadou,Onana,Amadou Onana,Onana,21.0,2,Aston Villa,AVL,3,MID,3.0,5.1,7.7,95.0,63.0,5938.0,65.9,0.1,0.1,0.94,3.0,2.5,0.44,0.04,0.12,0.1
e7aa9d7c,545,Fábio,Silva,Fábio Silva,Fábio Silva,21.0,20,Wolves,WOL,4,FWD,3.0,5.0,0.2,44.0,14.0,1443.0,16.0,0.28,0.08,0.95,,,,,,
df04eb4b,587,Crysencio,Summerville,Crysencio Summerville,Summerville,21.0,19,West Ham,WHU,3,MID,3.0,5.9,0.6,77.0,53.0,5054.0,56.1,0.16,0.14,1.05,2.0,0.3,0.24,1.07,0.16,0.15
dd549382,143,Deniz,Undav,Deniz Undav,Undav,27.0,5,Brighton,BHA,4,FWD,2.0,5.5,0.0,52.0,29.0,2717.0,30.2,0.49,0.2,1.06,,,,,,
fa9fa773,197,Malcolm,Ebiowei,Malcolm Ebiowei,Ebiowei,18.0,7,Crystal Palace,CRY,3,MID,2.0,4.5,0.0,31.0,16.0,1510.0,16.8,0.08,0.07,0.97,,,,,,
ea1a5662,103,Myles,Peart-Harris,Myles Peart-Harris,Peart-Harris,20.0,4,Brentford,BRE,3,MID,1.0,4.5,0.0,3.0,0.0,13.0,0.1,0.0,0.12,1.0,,,,,,
45685411,213,Jesurun,Rak-Sakyi,Jesurun Rak Sakyi,Rak-Sakyi,20.0,7,Crystal Palace,CRY,3,MID,2.0,4.5,0.1,8.0,1.0,216.0,2.4,0.23,0.08,0.99,,,,,,
072e68ed,367,Altay,Bayindir,,Bayindir,,14,Man Utd,MUN,1,GKP,,4.4,0.1,,,,,,,,,,,,,
74618572,136,Mitoma,Kaoru,Kaoru Mitoma,Mitoma,26.0,5,Brighton,BHA,3,MID,2.0,6.6,8.0,52.0,39.0,3804.0,42.3,0.26,0.21,0.98,3.0,2.9,0.35,0.35,0.28,0.23
,619,Jens,Cajuste,,Cajuste,,10,Ipswich,IPS,3,MID,,4.5,0.0,,,,,,,,,,,,,
8574c61f,267,Leif,Davis,Leif Davis,Davis,23.0,10,Ipswich,IPS,2,DEF,2.0,4.5,1.6,55.0,50.0,4355.0,48.4,0.02,0.13,1.0,3.0,3.0,0.02,0.07,0.02,0.13
c91441dc,454,Gavin,Bazunu,Gavin Bazunu,Bazunu,21.0,17,Southampton,SOU,1,GKP,2.0,4.4,0.2,73.0,73.0,6570.0,73.0,0.0,0.0,1.0,,,,,,
0cf321c8,183,Đorđe,Petrović,Đorđe Petrović,Petrović,23.0,6,Chelsea,CHE,1,GKP,1.0,4.4,0.5,23.0,22.0,1987.0,22.1,0.0,0.0,1.0,,,,,,
028e70b9,389,Joshua,Zirkzee,Joshua Zirkzee,Zirkzee,22.0,14,Man Utd,MUN,4,FWD,2.0,7.0,3.8,53.0,37.0,3581.0,39.8,0.19,0.13,1.01,3.0,1.8,0.54,0.04,0.22,0.13
700783e7,162,Levi,Colwill,Levi Colwill,Colwill,20.0,6,Chelsea,CHE,2,DEF,3.0,4.5,1.3,69.0,59.0,5440.0,60.5,0.07,0.05,0.96,3.0,3.0,0.06,0.0,0.07,0.05
b62878a5,525,Mohammed,Kudus,Mohammed Kudus,Kudus,22.0,19,West Ham,WHU,3,MID,3.0,6.4,6.0,81.0,52.0,4876.0,54.2,0.23,0.11,1.01,3.0,3.0,0.09,0.16,0.23,0.12
15ab5a2b,352,Julián,Álvarez,Julián Álvarez,J.Alvarez,23.0,13,Man City,MCI,4,FWD,2.0,7.0,0.1,67.0,44.0,4112.0,45.7,0.39,0.19,0.99,,,,,,
4506aec5,286,Tom,Cannon,Thomas Cannon,Cannon,20.0,11,Leicester,LEI,4,FWD,2.0,4.5,1.3,36.0,22.0,2130.0,23.700000000000003,0.14,0.08,1.05,,,,,,
e814e1cf,37,Lewis,Dobbin,Lewis Dobbin,Dobbin,20.0,2,Aston Villa,AVL,3,MID,2.0,5.0,0.0,15.0,1.0,264.0,3.0,0.1,0.18,1.01,,,,,,
d60c03a9,419,Joe,White,Joe White,White,20.0,15,Newcastle,NEW,3,MID,1.0,4.5,0.3,4.0,0.0,13.0,0.1,0.0,0.0,1.0,,,,,,
6faae64f,297,Wanya,Marçal-Madivádua,Wanya Marcal-Madivadua,Marcal,20.0,11,Leicester,LEI,3,MID,1.0,4.5,0.0,3.0,2.0,142.0,1.6,0.05,0.02,1.01,,,,,,
b2c66859,299,Kasey,McAteer,Kasey McAteer,McAteer,21.0,11,Leicester,LEI,3,MID,2.0,4.9,0.0,24.0,13.0,1161.0,12.9,0.21,0.04,1.01,3.0,0.1,0.17,0.0,0.21,0.04
,591,Jean-Clair,Todibo,,Todibo,,19,West Ham,WHU,2,DEF,,4.5,0.4,,,,,,,,,,,,,
a79abd8b,46,Filip,Marschall,,Marschall,,2,Aston Villa,AVL,1,GKP,,4.0,0.0,,,,,,,,,,,,,
8450467d,260,Ali,Al-Hamadi,Ali Al Hamadi,Al-Hamadi,21.0,10,Ipswich,IPS,4,FWD,1.0,5.0,0.4,14.0,1.0,293.0,3.3,0.7,0.08,0.97,3.0,0.4,0.0,0.12,0.62,0.09
972aeb2a,18,William,Saliba,William Saliba,Saliba,22.0,1,Arsenal,ARS,2,DEF,3.0,6.0,38.6,101.0,101.0,9075.0,100.8,0.04,0.02,1.0,3.0,3.0,0.0,0.0,0.04,0.02
5600c774,39,Joe,Gauci,,Gauci,,2,Aston Villa,AVL,1,GKP,,4.0,0.9,,,,,,,,,,,,,
dd897ee7,268,Liam,Delap,Liam Delap,Delap,20.0,10,Ipswich,IPS,4,FWD,3.0,5.5,0.7,69.0,46.0,4094.0,45.5,0.15,0.04,0.97,3.0,2.6,0.08,0.1,0.15,0.05
c64c01fc,618,Georginio,Rutter,Georginio Rutter,Georginio,21.0,5,Brighton,BHA,3,MID,3.0,5.5,0.0,104.0,69.0,6629.0,73.6,0.17,0.15,0.91,2.0,0.2,0.63,0.0,0.17,0.15
5cc3ce65,458,Shea,Charles,Shea Charles,Charles,19.0,17,Southampton,SOU,3,MID,2.0,4.5,0.1,33.0,15.0,1466.0,16.3,0.03,0.02,0.98,,,,,,
aa81d8f8,5,Karl,Hein,Karl Jakob Hein,Hein,19.0,1,Arsenal,ARS,1,GKP,1.0,4.0,0.1,5.0,5.0,450.0,5.0,0.0,0.0,1.0,,,,,,
,577,Jesper,Lindstrøm,,Lindstrøm,,8,Everton,EVE,3,MID,,5.3,0.1,,,,,,,,,,,,,
69942fb3,68,James,Hill,James Hill,Hill,21.0,3,Bournemouth,BOU,2,DEF,2.0,4.0,0.4,24.0,15.0,1376.0,15.2,0.02,0.05,1.0,,,,,,
e6af02e0,356,Matheus Luiz,Nunes,Matheus Nunes,Matheus N.,24.0,13,Man City,MCI,3,MID,2.0,4.9,0.1,53.0,39.0,3307.0,36.7,0.09,0.1,0.96,2.0,0.2,0.0,2.46,0.09,0.12
9b066938,43,Kaine,Kesler-Hayden,Kaine Kesler-Hayden,Kesler-Hayden,20.0,2,Aston Villa,AVL,2,DEF,2.0,4.0,0.0,41.0,28.0,2600.0,28.9,0.04,0.05,0.98,,,,,,
ca22ccb0,373,Hannibal,Mejbri,Hannibal Mejbri,Hannibal,20.0,14,Man Utd,MUN,3,MID,3.0,4.5,0.1,51.0,24.0,2252.0,25.1,0.02,0.12,1.01,,,,,,
049a888d,179,Mykhailo,Mudryk,Mykhailo Mudryk,Mudryk,22.0,6,Chelsea,CHE,3,MID,2.0,6.4,0.3,46.0,25.0,2233.0,24.8,0.25,0.21,0.98,2.0,0.7,0.0,0.3,0.24,0.22
,578,Riccardo,Calafiori,,Calafiori,,1,Arsenal,ARS,2,DEF,,5.8,1.7,,,,,,,,,,,,,
a6c58494,190,Naouirou,Ahamada,Naouirou Ahamada,Ahamada,21.0,7,Crystal Palace,CRY,3,MID,3.0,4.5,0.3,48.0,17.0,1902.0,21.1,0.07,0.05,1.01,,,,,,
c393a6c4,440,Andrew,Omobamidele,Andrew Omobamidele,Omobamidele,21.0,16,Nott'm Forest,NFO,2,DEF,3.0,4.4,0.1,52.0,39.0,3752.0,41.6,0.02,0.01,1.02,,,,,,
99127249,365,Antony Matheus,dos Santos,Antony,Antony,23.0,14,Man Utd,MUN,3,MID,3.0,5.9,0.2,79.0,61.0,5030.0,55.9,0.25,0.16,0.95,1.0,0.0,0.0,6.28,0.25,0.16
c924b17d,293,Mads,Hermansen,Mads Hermansen,Hermansen,23.0,11,Leicester,LEI,1,GKP,1.0,4.5,0.5,44.0,44.0,3960.0,44.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
4876c9ab,149,Mats,Wieffer,Mats Wieffer,Wieffer,23.0,5,Brighton,BHA,3,MID,2.0,5.0,0.1,54.0,47.0,4263.0,47.400000000000006,0.08,0.06,0.98,1.0,1.0,0.0,0.07,0.08,0.06
4fd08daa,144,Jan Paul,van Hecke,Jan Paul van Hecke,Van Hecke,23.0,5,Brighton,BHA,2,DEF,3.0,4.5,0.6,67.0,59.0,5310.0,59.0,0.05,0.02,0.96,3.0,3.0,0.02,0.0,0.05,0.02
ba492306,41,Samuel,Iling-Junior,Samuel Iling-Junior,Iling Jr,19.0,2,Aston Villa,AVL,3,MID,2.0,5.4,0.0,36.0,5.0,1128.0,12.5,0.08,0.09,1.01,,,,,,
1780bb4a,93,Aaron,Hickey,Aaron Hickey,Hickey,21.0,4,Brentford,BRE,2,DEF,3.0,4.4,0.0,71.0,66.0,5449.0,60.5,0.02,0.03,1.06,,,,,,
,615,Carl,Rushworth,,Rushworth,,5,Brighton,BHA,1,GKP,,4.0,0.1,,,,,,,,,,,,,
91ca4a16,607,Nico,O'Reilly,,O’Reilly,,13,Man City,MCI,3,MID,,5.0,0.0,,,,,,,,,,,,,
8ec109e6,301,Caleb,Okoli,Caleb Okoli,Okoli,22.0,11,Leicester,LEI,2,DEF,2.0,4.0,0.2,51.0,41.0,3874.0,43.1,0.02,0.01,0.98,1.0,1.0,0.04,0.0,0.02,0.01
9cfbad36,121,Julio,Enciso,Julio Enciso,Enciso,19.0,5,Brighton,BHA,3,MID,2.0,5.4,0.1,32.0,12.0,1281.0,14.3,0.37,0.25,0.98,2.0,0.2,0.15,0.55,0.37,0.26
84454067,427,Carlos Miguel,dos Santos Pereira,,C.Miguel,,16,Nott'm Forest,NFO,1,GKP,,4.4,0.3,,,,,,,,,,,,,
e8832875,129,João Pedro,Junqueira de Jesus,João Pedro,João Pedro,21.0,5,Brighton,BHA,4,FWD,3.0,5.7,26.9,94.0,65.0,6476.0,72.0,0.24,0.12,0.98,3.0,2.9,0.3,0.08,0.25,0.12
4c5835e6,114,Benicio,Baker-Boaitey,Benicio Boaitey,Baker-Boaitey,19.0,5,Brighton,BHA,3,MID,1.0,4.5,0.0,5.0,0.0,40.0,0.4,0.05,0.13,1.0,,,,,,
414184f7,38,Jhon,Durán,Jhon Durán,Duran,19.0,2,Aston Villa,AVL,4,FWD,2.0,6.0,1.1,35.0,3.0,611.0,6.8,0.38,0.05,1.04,3.0,0.9,0.75,0.0,0.47,0.04
c066d1a5,626,Issa,Kaboré,Issa Kaboré,Kaboré,22.0,13,Man City,MCI,2,DEF,3.0,4.5,0.0,77.0,56.0,5011.0,55.6,0.02,0.09,0.99,,,,,,
999ceb5f,534,Boubacar,Traoré,Boubacar Traoré,B.Traore,21.0,20,Wolves,WOL,3,MID,3.0,4.9,0.0,61.0,28.0,2956.0,32.9,0.03,0.04,1.0,,,,,,
3544641e,468,Sékou,Mara,Sekou Mara,Mara,21.0,17,Southampton,SOU,4,FWD,3.0,5.0,0.1,76.0,16.0,2024.0,22.6,0.25,0.09,1.0,,,,,,
b57e066e,355,Rico,Lewis,Rico Lewis,Lewis,18.0,13,Man City,MCI,2,DEF,2.0,4.6,7.7,30.0,18.0,1712.0,19.0,0.05,0.13,1.02,3.0,3.0,0.21,0.03,0.09,0.12
a39d11bc,456,Armel,Bella-Kotchap,Armel Bella Kotchap,Bella-Kotchap,21.0,17,Southampton,SOU,2,DEF,3.0,4.0,0.3,50.0,46.0,3809.0,42.3,0.05,0.03,0.96,,,,,,
5ad50391,350,Joško,Gvardiol,Joško Gvardiol,Gvardiol,21.0,13,Man City,MCI,2,DEF,3.0,6.0,29.7,87.0,78.0,6907.0,76.8,0.09,0.05,0.99,3.0,3.0,0.04,0.0,0.09,0.05
eed2427e,343,Oscar,Bobb,Oscar Bobb,Bobb,20.0,13,Man City,MCI,3,MID,1.0,4.9,0.1,14.0,2.0,302.0,3.4,0.41,0.37,0.99,,,,,,
88968486,85,Illia,Zabarnyi,Illia Zabarnyi,Zabarnyi,20.0,3,Bournemouth,BOU,2,DEF,2.0,4.5,0.4,42.0,40.0,3629.0,40.3,0.03,0.01,1.0,3.0,3.0,0.06,0.0,0.03,0.01
b2f9c73e,161,Carney,Chukwuemeka,Carney Chukwuemeka,Chukwuemeka,19.0,6,Chelsea,CHE,3,MID,3.0,4.9,0.1,35.0,6.0,882.0,9.7,0.1,0.17,1.0,,,,,,
c1949191,219,Jarrad,Branthwaite,Jarrad Branthwaite,Branthwaite,21.0,8,Everton,EVE,2,DEF,3.0,4.9,1.0,68.0,60.0,5496.0,61.0,0.05,0.03,1.04,,,,,,
505486d6,296,Victor,Kristiansen,Victor Bernth Kristiansen,Kristiansen,20.0,11,Leicester,LEI,2,DEF,2.0,4.5,0.1,44.0,37.0,3199.0,35.5,0.01,0.07,0.99,3.0,2.9,0.0,0.04,0.01,0.07
19f4d211,569,Jaden,Philogene,Jaden Philogene Bidace,Jaden,21.0,2,Aston Villa,AVL,3,MID,3.0,5.4,0.1,82.0,63.0,5596.0,62.2,0.11,0.07,1.05,1.0,0.2,0.35,0.0,0.11,0.07
b59c2a92,154,Lucas,Bergström,,Bergström,,6,Chelsea,CHE,1,GKP,,4.0,0.3,,,,,,,,,,,,,
feb5d972,499,Pape Matar,Sarr,Pape Matar Sarr,P.M.Sarr,20.0,18,Spurs,TOT,3,MID,3.0,4.9,0.2,78.0,51.0,4416.0,49.1,0.12,0.09,0.97,3.0,1.6,0.05,0.09,0.12,0.09
d56b9520,171,Malo,Gusto,Malo Gusto,Gusto,20.0,6,Chelsea,CHE,2,DEF,3.0,5.0,3.0,78.0,59.0,5230.0,58.1,0.03,0.18,0.97,3.0,2.8,0.01,0.04,0.03,0.17
8dcf77c0,563,Rodrigo,Martins Gomes,,R.Gomes,,20,Wolves,WOL,3,MID,,5.4,0.1,,,,,,,,2.0,1.1,0.06,0.0,,
3ece036c,130,Kacper,Kozłowski,Kacper Kozłowski,Kozlowski,19.0,5,Brighton,BHA,3,MID,2.0,4.5,0.0,59.0,53.0,4129.0,45.9,0.07,0.09,0.97,,,,,,
ed5c0319,218,Norberto Bercique,Gomes Betuncal,Beto,Beto,25.0,8,Everton,EVE,4,FWD,3.0,5.0,0.7,92.0,57.0,5327.0,59.2,0.41,0.08,0.93,3.0,0.4,0.0,0.0,0.41,0.08
16264a81,157,Moisés,Caicedo Corozo,Moisés Caicedo,Caicedo,21.0,6,Chelsea,CHE,3,MID,3.0,5.0,0.6,80.0,75.0,6665.0,74.0,0.03,0.08,1.0,3.0,2.8,0.01,0.01,0.03,0.08
7cd520e8,505,Destiny,Udogie,Destiny Udogie,Udogie,20.0,18,Spurs,TOT,2,DEF,3.0,5.0,3.5,96.0,88.0,7572.0,84.1,0.09,0.09,1.0,3.0,2.8,0.0,0.01,0.09,0.09
4596da74,123,Evan,Ferguson,Evan Ferguson,Ferguson,18.0,5,Brighton,BHA,4,FWD,3.0,5.5,0.1,47.0,25.0,2340.0,26.1,0.37,0.05,1.03,,,,,,
da011f18,399,Lewis,Hall,Lewis Hall,Hall,18.0,15,Newcastle,NEW,2,DEF,2.0,4.5,3.6,27.0,16.0,1435.0,16.0,0.07,0.13,1.0,3.0,1.3,0.0,0.13,0.06,0.13
ac7e7b1c,384,Facundo,Pellistri Rebollo,Facundo Pellistri,Pellistri,21.0,14,Man Utd,MUN,3,MID,3.0,5.0,0.0,49.0,21.0,2140.0,23.8,0.15,0.06,0.97,,,,,,
,575,Caleb,Wiley,,Wiley,,6,Chelsea,CHE,2,DEF,,4.0,0.0,,,,,,,,,,,,,
cf134113,146,Bart,Verbruggen,Bart Verbruggen,Verbruggen,20.0,5,Brighton,BHA,1,GKP,1.0,4.5,0.8,21.0,21.0,1890.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
84c5ceea,226,Tim,Iroegbunam,Tim Iroegbunam,Iroegbunam,20.0,8,Everton,EVE,3,MID,3.0,4.5,1.1,44.0,30.0,2529.0,28.1,0.04,0.01,0.99,3.0,3.0,0.07,0.02,0.05,0.01
